id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
110761,thermo-grid-883f4a344cbe,2024/08/21,05:45,0.0,3.96,36.31,0.0,0.0,0.0,0.95,2.9,54.83,91.92,24.34,34.99,27.5,1724208305,2024/08/21,02:45,0x00000000
110762,thermo-grid-883f4a344cbe,2024/08/21,05:50,0.0,4.28,37.32,0.0,0.0,0.0,0.98,2.79,55.09,91.92,24.31,34.99,27.46,1724208605,2024/08/21,02:50,0x00000000
110763,thermo-grid-883f4a344cbe,2024/08/21,05:55,0.0,4.43,36.37,0.0,0.0,0.0,1.31,4.96,54.9,91.92,24.3,34.99,27.45,1724208905,2024/08/21,02:55,0x00000000
110764,thermo-grid-883f4a344cbe,2024/08/21,06:00,0.0,5.45,35.44,0.0,0.0,0.0,1.26,5.04,54.62,91.92,24.28,34.99,27.44,1724209205,2024/08/21,03:00,0x00000000
110765,thermo-grid-883f4a344cbe,2024/08/21,06:05,0.0,0.0,42.04,0.0,0.0,0.0,1.61,6.5,54.82,91.92,24.26,34.99,27.41,1724209505,2024/08/21,03:05,0x00000000
110766,thermo-grid-883f4a344cbe,2024/08/21,06:10,0.01,0.0,43.56,0.0,0.0,0.0,1.68,8.11,54.97,91.93,24.25,35.0,27.41,1724209805,2024/08/21,03:10,0x00000000
110767,thermo-grid-883f4a344cbe,2024/08/21,06:15,0.08,0.0,41.13,0.0,0.0,0.0,1.63,7.41,54.95,91.93,24.27,35.01,27.44,1724210105,2024/08/21,03:15,0x00000000
110768,thermo-grid-883f4a344cbe,2024/08/21,06:20,0.0,4.62,37.5,0.0,0.0,0.0,1.2,3.15,54.72,91.93,24.28,35.0,27.45,1724210405,2024/08/21,03:20,0x00000000
110769,thermo-grid-883f4a344cbe,2024/08/21,06:25,0.0,4.12,37.86,0.0,0.0,0.0,1.32,5.72,54.69,91.94,24.27,35.0,27.44,1724210705,2024/08/21,03:25,0x00000000
110770,thermo-grid-883f4a344cbe,2024/08/21,06:30,0.03,1.81,39.17,0.0,0.0,0.0,1.34,3.97,54.56,91.94,24.27,35.0,27.44,1724211005,2024/08/21,03:30,0x00000000
110771,thermo-grid-883f4a344cbe,2024/08/21,06:35,0.0,3.36,38.92,0.0,0.0,0.0,1.39,5.6,54.61,91.95,24.27,35.0,27.45,1724211305,2024/08/21,03:35,0x00000000
110772,thermo-grid-883f4a344cbe,2024/08/21,06:40,0.12,0.0,42.09,0.0,0.0,0.0,1.55,6.9,54.45,91.95,24.28,35.0,27.46,1724211605,2024/08/21,03:40,0x00000000
110773,thermo-grid-883f4a344cbe,2024/08/21,06:45,0.0,1.55,40.69,0.0,0.0,0.0,1.25,2.95,54.53,91.95,24.28,35.0,27.45,1724211905,2024/08/21,03:45,0x00000000
110774,thermo-grid-883f4a344cbe,2024/08/21,06:50,0.29,0.0,66.09,12.9,0.0,0.0,1.58,7.42,54.66,91.96,24.28,35.0,27.45,1724212205,2024/08/21,03:50,0x00000000
110775,thermo-grid-883f4a344cbe,2024/08/21,06:55,0.25,0.0,52.34,9.5,0.0,0.0,2.27,12.93,54.86,91.97,24.28,35.0,27.46,1724212505,2024/08/21,03:55,0x00000000
110776,thermo-grid-883f4a344cbe,2024/08/21,07:00,0.05,0.0,43.24,0.0,0.0,0.0,1.51,6.43,54.57,91.97,24.29,35.0,27.46,1724212805,2024/08/21,04:00,0x00000000
110777,thermo-grid-883f4a344cbe,2024/08/21,07:05,0.07,0.0,43.37,0.0,0.0,0.0,1.88,8.77,54.33,91.97,24.3,35.0,27.45,1724213105,2024/08/21,04:05,0x00000000
110778,thermo-grid-883f4a344cbe,2024/08/21,07:10,0.1,0.0,43.74,0.0,0.0,0.0,1.84,7.29,54.36,91.97,24.28,35.0,27.44,1724213405,2024/08/21,04:10,0x00000000
110779,thermo-grid-883f4a344cbe,2024/08/21,07:15,0.01,1.54,41.28,0.0,0.0,0.0,1.6,6.38,54.4,91.97,24.27,35.0,27.43,1724213705,2024/08/21,04:15,0x00000000
110780,thermo-grid-883f4a344cbe,2024/08/21,07:20,0.24,0.0,49.19,0.0,0.0,0.0,2.59,13.07,54.39,91.97,24.27,35.0,27.44,1724214005,2024/08/21,04:20,0x00000000
110781,thermo-grid-883f4a344cbe,2024/08/21,07:25,0.06,0.0,45.59,0.0,0.0,0.0,1.85,8.35,54.41,91.98,24.28,35.0,27.45,1724214305,2024/08/21,04:25,0x00000000
110782,thermo-grid-883f4a344cbe,2024/08/21,07:30,0.21,0.0,46.93,0.0,0.0,0.0,2.3,10.4,54.49,91.98,24.3,35.0,27.47,1724214605,2024/08/21,04:30,0x00000000
110783,thermo-grid-883f4a344cbe,2024/08/21,07:35,0.05,2.37,40.71,0.0,0.0,0.0,1.85,7.27,54.38,91.98,24.32,35.0,27.49,1724214905,2024/08/21,04:35,0x00000000
110784,thermo-grid-883f4a344cbe,2024/08/21,07:40,0.07,0.0,45.66,0.0,0.0,0.0,1.87,8.05,54.54,91.99,24.33,35.0,27.5,1724215205,2024/08/21,04:40,0x00000000
110785,thermo-grid-883f4a344cbe,2024/08/21,07:45,0.02,1.63,41.91,0.0,0.0,0.0,1.58,6.73,54.48,92.0,24.35,35.0,27.53,1724215505,2024/08/21,04:45,0x00000000
110786,thermo-grid-883f4a344cbe,2024/08/21,07:50,0.08,0.26,43.33,0.0,0.0,0.0,1.7,7.88,54.4,92.0,24.37,34.99,27.55,1724215805,2024/08/21,04:50,0x00000000
110787,thermo-grid-883f4a344cbe,2024/08/21,07:55,0.09,0.0,45.82,0.0,0.0,0.0,1.95,9.19,54.44,92.0,24.39,35.0,27.58,1724216105,2024/08/21,04:55,0x00000000
110788,thermo-grid-883f4a344cbe,2024/08/21,08:00,0.01,1.29,39.84,0.0,0.0,0.0,1.77,8.57,53.83,92.0,24.42,35.0,27.61,1724216405,2024/08/21,05:00,0x00000000
110789,thermo-grid-883f4a344cbe,2024/08/21,08:05,0.01,2.26,39.25,0.0,0.0,0.0,1.85,7.5,53.71,92.0,24.46,35.0,27.66,1724216705,2024/08/21,05:05,0x00000000
110790,thermo-grid-883f4a344cbe,2024/08/21,08:10,0.0,0.0,42.09,0.0,0.0,0.0,2.32,11.47,53.76,92.0,24.5,35.01,27.7,1724217005,2024/08/21,05:10,0x00000000
110791,thermo-grid-883f4a344cbe,2024/08/21,08:15,0.02,0.14,40.25,0.0,0.0,0.0,2.08,10.13,53.45,92.0,24.55,35.01,27.76,1724217305,2024/08/21,05:15,0x00000000
110792,thermo-grid-883f4a344cbe,2024/08/21,08:20,0.03,0.0,42.34,0.0,0.0,0.0,2.22,14.12,53.59,92.0,24.61,35.02,27.83,1724217605,2024/08/21,05:20,0x00000000
110793,thermo-grid-883f4a344cbe,2024/08/21,08:25,0.07,0.0,41.46,0.0,0.0,0.0,2.18,12.69,53.43,92.01,24.68,35.03,27.91,1724217905,2024/08/21,05:25,0x00000000
110794,thermo-grid-883f4a344cbe,2024/08/21,08:30,0.0,1.42,40.28,0.0,0.0,0.0,2.03,9.43,53.32,92.01,24.75,35.03,27.99,1724218205,2024/08/21,05:30,0x00000000
110795,thermo-grid-883f4a344cbe,2024/08/21,08:35,0.0,0.0,41.09,0.0,0.0,0.0,2.3,10.73,53.23,92.01,24.81,35.04,28.05,1724218505,2024/08/21,05:35,0x00000000
110796,thermo-grid-883f4a344cbe,2024/08/21,08:40,0.0,0.14,40.96,0.0,0.0,0.0,2.14,12.19,53.24,92.02,24.87,35.03,28.12,1724218805,2024/08/21,05:40,0x00000000
110797,thermo-grid-883f4a344cbe,2024/08/21,08:45,0.01,0.0,42.09,0.0,0.0,0.0,2.24,14.11,53.11,92.02,24.95,35.03,28.21,1724219105,2024/08/21,05:45,0x00000000
110798,thermo-grid-883f4a344cbe,2024/08/21,08:50,0.05,0.0,47.8,0.0,0.0,0.0,2.67,16.87,53.14,92.02,25.02,35.03,28.29,1724219405,2024/08/21,05:50,0x00000000
110799,thermo-grid-883f4a344cbe,2024/08/21,08:55,0.0,0.0,40.72,0.0,0.0,0.0,2.39,15.56,52.82,92.03,25.11,35.03,28.39,1724219705,2024/08/21,05:55,0x00000000
110800,thermo-grid-883f4a344cbe,2024/08/21,09:00,0.0,0.0,37.37,0.0,0.0,0.0,2.18,8.59,52.05,92.03,25.19,35.03,28.46,1724220005,2024/08/21,06:00,0x00000000
110801,thermo-grid-883f4a344cbe,2024/08/21,09:05,0.0,0.0,39.85,0.0,0.0,0.0,2.7,15.09,52.07,92.03,25.27,35.03,28.54,1724220305,2024/08/21,06:05,0x00000000
110802,thermo-grid-883f4a344cbe,2024/08/21,09:10,0.01,0.0,39.78,0.0,0.0,0.0,2.66,15.03,51.86,92.03,25.38,35.04,28.66,1724220605,2024/08/21,06:10,0x00000000
110803,thermo-grid-883f4a344cbe,2024/08/21,09:15,0.0,1.88,36.33,0.0,0.0,0.0,2.26,12.82,51.58,92.03,25.49,35.03,28.77,1724220905,2024/08/21,06:15,0x00000000
110804,thermo-grid-883f4a344cbe,2024/08/21,09:20,0.0,0.0,39.05,0.0,0.0,0.0,2.65,13.49,51.41,92.04,25.57,35.03,28.85,1724221205,2024/08/21,06:20,0x00000000
110805,thermo-grid-883f4a344cbe,2024/08/21,09:25,0.0,1.22,36.92,0.0,0.0,0.0,2.46,11.16,51.28,92.04,25.65,35.03,28.93,1724221505,2024/08/21,06:25,0x00000000
110806,thermo-grid-883f4a344cbe,2024/08/21,09:30,0.01,1.98,38.01,0.0,0.0,0.0,2.72,16.0,51.17,92.05,25.76,35.05,29.07,1724221805,2024/08/21,06:30,0x00000000
110807,thermo-grid-883f4a344cbe,2024/08/21,09:35,0.0,0.0,37.27,0.0,0.0,0.0,3.0,20.54,50.29,92.06,26.02,35.07,29.37,1724222105,2024/08/21,06:35,0x00000000
110808,thermo-grid-883f4a344cbe,2024/08/21,09:40,0.0,0.0,33.44,0.0,0.0,0.0,2.17,10.24,49.58,92.07,26.28,35.07,29.65,1724222405,2024/08/21,06:40,0x00000000
110809,thermo-grid-883f4a344cbe,2024/08/21,09:45,0.0,0.27,32.14,0.0,0.0,0.0,2.33,9.87,49.1,92.06,26.52,35.08,29.91,1724222705,2024/08/21,06:45,0x00000000
110810,thermo-grid-883f4a344cbe,2024/08/21,09:50,0.0,1.28,31.45,0.0,0.0,0.0,2.15,9.08,48.62,92.05,26.76,35.09,30.17,1724223005,2024/08/21,06:50,0x00000000
110811,thermo-grid-883f4a344cbe,2024/08/21,09:55,0.0,1.49,31.35,0.0,0.0,0.0,2.18,10.39,48.19,92.06,27.06,35.1,30.49,1724223305,2024/08/21,06:55,0x00000000
110812,thermo-grid-883f4a344cbe,2024/08/21,10:00,0.04,0.0,36.44,0.0,0.0,0.0,2.83,13.38,47.7,92.07,27.52,35.14,30.97,1724223605,2024/08/21,07:00,0x00000000
110813,thermo-grid-883f4a344cbe,2024/08/21,10:05,0.0,0.0,26.39,0.0,0.0,0.0,2.36,10.92,45.97,92.08,28.19,35.17,31.64,1724223905,2024/08/21,07:05,0x00000000
110814,thermo-grid-883f4a344cbe,2024/08/21,10:10,0.0,0.0,22.86,0.0,0.0,0.0,2.26,9.56,44.9,92.07,28.73,35.17,32.17,1724224205,2024/08/21,07:10,0x00000000
110815,thermo-grid-883f4a344cbe,2024/08/21,10:15,0.0,0.0,21.98,0.0,0.0,0.0,2.25,9.79,44.66,92.07,28.94,35.14,32.35,1724224505,2024/08/21,07:15,0x00000000
110816,thermo-grid-883f4a344cbe,2024/08/21,10:20,0.0,0.76,21.8,0.0,0.0,0.0,2.18,8.73,44.4,92.06,29.08,35.14,32.46,1724224805,2024/08/21,07:20,0x00000000
110817,thermo-grid-883f4a344cbe,2024/08/21,10:25,0.0,0.0,25.48,0.0,0.0,0.0,2.28,7.08,44.03,92.05,29.36,35.15,32.7,1724225105,2024/08/21,07:25,0x00000000
110818,thermo-grid-883f4a344cbe,2024/08/21,10:30,0.0,0.0,27.02,0.0,0.0,0.0,2.11,6.66,43.7,92.05,29.65,35.15,32.96,1724225405,2024/08/21,07:30,0x00000000
110819,thermo-grid-883f4a344cbe,2024/08/21,10:35,0.0,0.0,26.0,0.0,0.0,0.0,2.22,8.27,43.16,92.06,30.1,35.2,33.37,1724225705,2024/08/21,07:35,0x00000000
110820,thermo-grid-883f4a344cbe,2024/08/21,10:40,0.0,1.12,18.92,0.0,0.0,0.0,2.24,11.25,41.88,92.07,30.57,35.2,33.8,1724226005,2024/08/21,07:40,0x00000000
110821,thermo-grid-883f4a344cbe,2024/08/21,10:45,0.0,1.26,21.92,0.0,0.0,0.0,2.57,11.37,41.67,92.06,30.88,35.2,34.08,1724226305,2024/08/21,07:45,0x00000000
110822,thermo-grid-883f4a344cbe,2024/08/21,10:50,0.0,0.0,22.76,0.0,0.0,0.0,2.7,10.85,41.3,92.06,31.16,35.18,34.32,1724226605,2024/08/21,07:50,0x00000000
110823,thermo-grid-883f4a344cbe,2024/08/21,10:55,0.0,4.34,19.85,0.0,0.0,0.0,2.25,6.89,40.87,92.06,31.34,35.14,34.49,1724226905,2024/08/21,07:55,0x00000000
110824,thermo-grid-883f4a344cbe,2024/08/21,11:00,0.0,0.0,33.94,0.0,0.0,0.0,2.64,10.16,40.76,92.05,31.45,35.1,34.6,1724227205,2024/08/21,08:00,0x00000000
110825,thermo-grid-883f4a344cbe,2024/08/21,11:05,0.0,0.0,128.76,67.72,0.0,0.0,2.86,13.78,40.94,92.04,31.53,35.09,34.66,1724227505,2024/08/21,08:05,0x00000000
110826,thermo-grid-883f4a344cbe,2024/08/21,11:10,0.0,0.0,76.38,65.02,0.0,0.0,2.32,9.53,40.71,92.04,31.7,35.12,34.83,1724227805,2024/08/21,08:10,0x00000000
110827,thermo-grid-883f4a344cbe,2024/08/21,11:15,0.0,0.0,38.88,0.0,0.0,0.0,2.87,17.87,40.48,92.03,31.93,35.14,35.07,1724228105,2024/08/21,08:15,0x00000000
110828,thermo-grid-883f4a344cbe,2024/08/21,11:20,0.0,0.0,40.58,0.0,0.0,0.0,2.48,9.77,40.16,92.02,32.2,35.15,35.34,1724228405,2024/08/21,08:20,0x00000000
110829,thermo-grid-883f4a344cbe,2024/08/21,11:25,0.0,0.0,31.64,0.0,0.0,0.0,2.63,10.11,39.68,92.01,32.38,35.15,35.54,1724228705,2024/08/21,08:25,0x00000000
110830,thermo-grid-883f4a344cbe,2024/08/21,11:30,0.0,0.0,30.06,0.0,0.0,0.0,2.52,11.09,39.4,92.01,32.65,35.17,35.79,1724229005,2024/08/21,08:30,0x00000000
110831,thermo-grid-883f4a344cbe,2024/08/21,11:35,0.0,2.66,26.53,0.0,0.0,0.0,2.53,15.22,39.02,92.01,32.9,35.17,36.03,1724229305,2024/08/21,08:35,0x00000000
110832,thermo-grid-883f4a344cbe,2024/08/21,11:40,0.0,0.0,31.87,0.0,0.0,0.0,2.32,7.34,38.63,92.01,33.07,35.16,36.21,1724229605,2024/08/21,08:40,0x00000000
110833,thermo-grid-883f4a344cbe,2024/08/21,11:45,0.0,2.9,28.05,0.0,0.0,0.0,2.33,6.57,38.33,92.01,33.16,35.15,36.28,1724229905,2024/08/21,08:45,0x00000000
110834,thermo-grid-883f4a344cbe,2024/08/21,11:50,0.0,2.78,31.81,0.0,0.0,0.0,2.38,8.27,38.56,92.0,33.21,35.13,36.33,1724230205,2024/08/21,08:50,0x00000000
110835,thermo-grid-883f4a344cbe,2024/08/21,11:55,0.0,1.43,34.88,0.0,0.0,0.0,2.48,7.1,38.62,92.0,33.24,35.12,36.36,1724230505,2024/08/21,08:55,0x00000000
110836,thermo-grid-883f4a344cbe,2024/08/21,12:00,0.0,1.06,33.67,0.0,0.0,0.0,2.55,13.11,38.47,91.98,33.28,35.09,36.43,1724230805,2024/08/21,09:00,0x00000000
110837,thermo-grid-883f4a344cbe,2024/08/21,12:05,0.0,2.61,34.65,0.0,0.0,0.0,2.35,8.86,38.25,91.97,33.37,35.09,36.53,1724231105,2024/08/21,09:05,0x00000000
110838,thermo-grid-883f4a344cbe,2024/08/21,12:10,0.0,3.87,31.6,0.0,0.0,0.0,2.28,6.97,37.97,91.97,33.45,35.08,36.6,1724231405,2024/08/21,09:10,0x00000000
110839,thermo-grid-883f4a344cbe,2024/08/21,12:15,0.0,0.0,34.5,0.0,0.0,0.0,2.76,13.94,37.66,91.96,33.53,35.08,36.66,1724231705,2024/08/21,09:15,0x00000000
110840,thermo-grid-883f4a344cbe,2024/08/21,12:20,0.0,5.87,32.65,0.0,0.0,0.0,2.72,29.42,37.6,91.95,33.6,35.07,36.73,1724232005,2024/08/21,09:20,0x00000000
110841,thermo-grid-883f4a344cbe,2024/08/21,12:25,0.0,2.73,33.55,0.0,0.0,0.0,2.73,16.14,37.29,91.94,33.64,35.07,36.79,1724232305,2024/08/21,09:25,0x00000000
110842,thermo-grid-883f4a344cbe,2024/08/21,12:30,0.0,4.58,28.87,0.0,0.0,0.0,2.46,11.16,36.78,91.92,33.66,35.08,36.82,1724232605,2024/08/21,09:30,0x00000000
110843,thermo-grid-883f4a344cbe,2024/08/21,12:35,0.0,6.09,34.53,0.0,0.0,0.0,2.37,9.5,36.97,91.92,33.71,35.08,36.86,1724232905,2024/08/21,09:35,0x00000000
110844,thermo-grid-883f4a344cbe,2024/08/21,12:40,0.0,6.71,34.81,0.0,0.0,0.0,2.38,7.86,37.04,91.9,33.76,35.08,36.9,1724233205,2024/08/21,09:40,0x00000000
110845,thermo-grid-883f4a344cbe,2024/08/21,12:45,0.0,5.79,31.25,0.0,0.0,0.0,2.8,17.6,36.54,91.89,33.81,35.08,36.95,1724233505,2024/08/21,09:45,0x00000000
110846,thermo-grid-883f4a344cbe,2024/08/21,12:50,0.0,2.4,36.0,0.0,0.0,0.0,2.59,12.66,36.48,91.88,33.83,35.07,36.98,1724233805,2024/08/21,09:50,0x00000000
110847,thermo-grid-883f4a344cbe,2024/08/21,12:55,0.0,7.56,34.02,0.0,0.0,0.0,2.65,14.07,36.43,91.87,33.89,35.06,37.03,1724234105,2024/08/21,09:55,0x00000000
110848,thermo-grid-883f4a344cbe,2024/08/21,13:00,0.0,7.04,39.08,0.0,0.0,0.0,2.46,9.08,36.71,91.86,33.85,35.03,36.98,1724234405,2024/08/21,10:00,0x00000000
110849,thermo-grid-883f4a344cbe,2024/08/21,13:05,0.01,4.87,41.76,0.0,0.0,0.0,2.6,10.91,37.15,91.86,33.77,35.04,36.92,1724234705,2024/08/21,10:05,0x00000000
110850,thermo-grid-883f4a344cbe,2024/08/21,13:10,0.0,5.05,42.27,0.0,0.0,0.0,2.56,12.39,37.19,91.85,33.81,35.04,36.97,1724235005,2024/08/21,10:10,0x00000000
110851,thermo-grid-883f4a344cbe,2024/08/21,13:15,0.06,3.16,42.31,0.0,0.0,0.0,2.85,14.19,37.12,91.84,33.88,35.06,37.06,1724235305,2024/08/21,10:15,0x00000000
110852,thermo-grid-883f4a344cbe,2024/08/21,13:20,0.06,3.63,40.97,0.0,0.0,0.0,2.66,11.11,36.91,91.83,33.99,35.08,37.18,1724235605,2024/08/21,10:20,0x00000000
110853,thermo-grid-883f4a344cbe,2024/08/21,13:25,0.0,5.41,36.36,0.0,0.0,0.0,3.12,21.4,36.39,91.82,34.11,35.08,37.3,1724235905,2024/08/21,10:25,0x00000000
110854,thermo-grid-883f4a344cbe,2024/08/21,13:30,0.0,7.45,37.61,0.0,0.0,0.0,2.59,11.43,36.74,91.81,34.12,35.08,37.34,1724236205,2024/08/21,10:30,0x00000000
110855,thermo-grid-883f4a344cbe,2024/08/21,13:35,0.0,6.37,37.83,0.0,0.0,0.0,2.7,11.28,36.65,91.8,34.16,35.07,37.4,1724236505,2024/08/21,10:35,0x00000000
110856,thermo-grid-883f4a344cbe,2024/08/21,13:40,0.0,6.58,34.91,0.0,0.0,0.0,2.7,12.99,36.22,91.79,34.18,35.04,37.42,1724236805,2024/08/21,10:40,0x00000000
110857,thermo-grid-883f4a344cbe,2024/08/21,13:45,0.0,4.86,41.61,0.0,0.0,0.0,2.53,9.64,36.67,91.78,34.1,35.04,37.36,1724237105,2024/08/21,10:45,0x00000000
110858,thermo-grid-883f4a344cbe,2024/08/21,13:50,0.0,3.74,44.9,0.0,0.0,0.0,2.72,9.84,37.08,91.77,34.1,35.05,37.41,1724237405,2024/08/21,10:50,0x00000000
110859,thermo-grid-883f4a344cbe,2024/08/21,13:55,0.02,4.88,40.31,0.0,0.0,0.0,2.68,13.26,36.88,91.76,34.19,35.06,37.55,1724237705,2024/08/21,10:55,0x00000000
110860,thermo-grid-883f4a344cbe,2024/08/21,14:00,0.02,5.75,38.54,0.0,0.0,0.0,2.6,10.4,36.69,91.76,34.22,35.06,37.59,1724238005,2024/08/21,11:00,0x00000000
110861,thermo-grid-883f4a344cbe,2024/08/21,14:05,0.01,5.92,37.81,0.0,0.0,0.0,2.6,8.2,36.59,91.74,34.26,35.07,37.67,1724238305,2024/08/21,11:05,0x00000000
110862,thermo-grid-883f4a344cbe,2024/08/21,14:10,0.01,0.0,43.13,0.0,0.0,0.0,2.61,12.24,36.75,91.73,34.33,35.08,37.74,1724238605,2024/08/21,11:10,0x00000000
110863,thermo-grid-883f4a344cbe,2024/08/21,14:15,0.01,4.31,34.02,0.0,0.0,0.0,2.9,13.48,36.55,91.73,34.39,35.09,37.82,1724238905,2024/08/21,11:15,0x00000000
110864,thermo-grid-883f4a344cbe,2024/08/21,14:20,0.01,0.0,38.59,0.0,0.0,0.0,2.91,15.01,36.49,91.71,34.42,35.07,37.85,1724239205,2024/08/21,11:20,0x00000000
110865,thermo-grid-883f4a344cbe,2024/08/21,14:25,0.03,0.04,44.36,0.0,0.0,0.0,3.08,14.94,36.75,91.7,34.44,35.08,37.88,1724239505,2024/08/21,11:25,0x00000000
110866,thermo-grid-883f4a344cbe,2024/08/21,14:30,0.02,4.02,39.78,0.0,0.0,0.0,2.59,11.49,36.53,91.69,34.48,35.07,37.93,1724239805,2024/08/21,11:30,0x00000000
110867,thermo-grid-883f4a344cbe,2024/08/21,14:35,0.0,3.97,40.08,0.0,0.0,0.0,2.7,10.95,36.65,91.68,34.46,35.07,37.91,1724240105,2024/08/21,11:35,0x00000000
110868,thermo-grid-883f4a344cbe,2024/08/21,14:40,0.05,2.43,38.63,0.0,0.0,0.0,2.86,13.09,36.41,91.67,34.48,35.06,37.96,1724240405,2024/08/21,11:40,0x00000000
110869,thermo-grid-883f4a344cbe,2024/08/21,14:45,0.03,4.46,38.94,0.0,0.0,0.0,2.73,11.09,36.31,91.66,34.52,35.06,38.03,1724240705,2024/08/21,11:45,0x00000000
110870,thermo-grid-883f4a344cbe,2024/08/21,14:50,0.04,5.99,37.91,0.0,0.0,0.0,2.47,8.55,36.3,91.65,34.55,35.05,38.06,1724241005,2024/08/21,11:50,0x00000000
110871,thermo-grid-883f4a344cbe,2024/08/21,14:55,0.03,3.91,41.43,0.0,0.0,0.0,2.61,10.68,36.46,91.63,34.52,35.03,38.05,1724241305,2024/08/21,11:55,0x00000000
110872,thermo-grid-883f4a344cbe,2024/08/21,15:00,0.04,3.8,41.23,0.0,0.0,0.0,2.65,11.24,36.5,91.62,34.52,35.0,38.04,1724241605,2024/08/21,12:00,0x00000000
110873,thermo-grid-883f4a344cbe,2024/08/21,15:05,0.02,5.68,37.28,0.0,0.0,0.0,2.6,9.93,36.24,91.62,34.52,35.01,38.04,1724241905,2024/08/21,12:05,0x00000000
110874,thermo-grid-883f4a344cbe,2024/08/21,15:10,0.05,4.27,40.94,0.0,0.0,0.0,2.6,12.78,36.43,91.61,34.51,35.02,38.01,1724242205,2024/08/21,12:10,0x00000000
110875,thermo-grid-883f4a344cbe,2024/08/21,15:15,0.06,4.67,39.54,0.0,0.0,0.0,2.55,10.58,36.52,91.6,34.5,35.03,38.02,1724242505,2024/08/21,12:15,0x00000000
110876,thermo-grid-883f4a344cbe,2024/08/21,15:20,0.04,1.94,41.99,0.0,0.0,0.0,3.45,20.18,36.57,91.6,34.54,35.05,38.07,1724242805,2024/08/21,12:20,0x00000000
110877,thermo-grid-883f4a344cbe,2024/08/21,15:25,0.04,0.0,44.24,0.61,0.0,0.0,2.59,16.06,36.56,91.6,34.58,35.05,38.1,1724243105,2024/08/21,12:25,0x00000000
110878,thermo-grid-883f4a344cbe,2024/08/21,15:30,0.04,1.77,43.54,0.0,0.0,0.0,2.65,11.93,36.68,91.6,34.56,35.02,38.07,1724243405,2024/08/21,12:30,0x00000000
110879,thermo-grid-883f4a344cbe,2024/08/21,15:35,0.09,2.71,45.56,2.15,0.0,0.0,2.66,13.29,36.95,91.59,34.53,35.01,38.04,1724243705,2024/08/21,12:35,0x00000000
110880,thermo-grid-883f4a344cbe,2024/08/21,15:40,0.07,4.48,43.13,0.0,0.0,0.0,2.48,12.49,37.12,91.59,34.53,35.02,38.06,1724244005,2024/08/21,12:40,0x00000000
110881,thermo-grid-883f4a344cbe,2024/08/21,15:45,0.07,4.12,42.36,0.0,0.0,0.0,2.68,12.78,37.0,91.59,34.55,35.02,38.08,1724244305,2024/08/21,12:45,0x00000000
110882,thermo-grid-883f4a344cbe,2024/08/21,15:50,0.09,2.66,42.03,1.27,0.0,0.0,2.55,10.0,36.91,91.59,34.55,35.02,38.07,1724244605,2024/08/21,12:50,0x00000000
110883,thermo-grid-883f4a344cbe,2024/08/21,15:55,0.06,0.84,44.6,0.0,0.0,0.0,2.72,10.67,37.03,91.59,34.55,35.02,38.07,1724244905,2024/08/21,12:55,0x00000000
110884,thermo-grid-883f4a344cbe,2024/08/21,16:00,0.11,0.0,44.46,0.0,0.0,0.0,2.65,11.39,37.0,91.59,34.57,35.01,38.1,1724245205,2024/08/21,13:00,0x00000000
110885,thermo-grid-883f4a344cbe,2024/08/21,16:05,0.05,3.7,42.03,0.0,0.0,0.0,2.57,13.78,37.01,91.59,34.53,34.99,38.06,1724245505,2024/08/21,13:05,0x00000000
110886,thermo-grid-883f4a344cbe,2024/08/21,16:10,0.05,4.18,40.88,0.0,0.0,0.0,2.49,8.76,36.99,91.58,34.44,34.97,37.93,1724245805,2024/08/21,13:10,0x00000000
110887,thermo-grid-883f4a344cbe,2024/08/21,16:15,0.07,4.58,41.96,0.0,0.0,0.0,2.7,13.32,37.18,91.57,34.29,34.95,37.79,1724246105,2024/08/21,13:15,0x00000000
110888,thermo-grid-883f4a344cbe,2024/08/21,16:20,0.04,6.0,41.9,0.0,0.0,0.0,2.5,12.31,37.34,91.57,34.19,34.94,37.69,1724246405,2024/08/21,13:20,0x00000000
110889,thermo-grid-883f4a344cbe,2024/08/21,16:25,0.07,4.13,43.37,0.0,0.0,0.0,2.86,11.67,37.42,91.56,34.11,34.95,37.62,1724246705,2024/08/21,13:25,0x00000000
110890,thermo-grid-883f4a344cbe,2024/08/21,16:30,0.14,0.47,44.85,0.52,0.0,0.0,3.14,11.32,37.46,91.56,34.04,34.96,37.56,1724247005,2024/08/21,13:30,0x00000000
110891,thermo-grid-883f4a344cbe,2024/08/21,16:35,0.13,0.0,45.98,1.39,0.0,0.0,3.15,16.35,37.54,91.57,33.98,34.96,37.49,1724247305,2024/08/21,13:35,0x00000000
110892,thermo-grid-883f4a344cbe,2024/08/21,16:40,0.13,0.0,50.96,9.25,0.0,0.0,3.45,20.54,37.75,91.57,33.92,34.97,37.45,1724247605,2024/08/21,13:40,0x00000000
110893,thermo-grid-883f4a344cbe,2024/08/21,16:45,0.08,2.51,44.22,0.0,0.0,0.0,2.78,15.36,37.76,91.57,33.9,34.98,37.43,1724247905,2024/08/21,13:45,0x00000000
